Zeit;TE1;TE2;Ush;TMref;TM11;TM12;UBE1;TM21;TM22;UBE2;UCE
446.211907;291;11;4700;1024;377;442;1425;973;962;838;1057
446.712601;291;12;4699;1024;377;442;1426;975;962;838;1057
447.212796;291;12;4702;1023;377;442;1427;973;963;838;1055
447.713125;291;12;4701;1023;378;443;1426;974;962;839;1055
448.212928;292;12;4697;1023;377;444;1425;974;962;838;1055
448.712629;292;12;4699;1023;378;444;1426;974;963;838;1058
449.211274;292;12;4696;1023;376;445;1425;974;962;838;1054
449.712842;291;12;4700;1023;376;446;1426;974;962;837;1056
450.213115;292;12;4699;1024;376;447;1426;974;961;837;1058
450.713441;292;12;4697;1024;376;447;1425;974;962;837;1056
451.212223;292;12;4698;1023;377;447;1426;972;962;838;1055
451.713424;291;11;4700;1024;376;448;1425;973;963;838;1055
452.212882;292;12;4699;1023;375;449;1425;972;963;838;1057
452.711896;292;11;4700;1023;376;449;1425;973;962;838;1055
453.212884;291;12;4700;1024;373;448;1425;972;962;838;1054
453.712332;292;12;4701;1024;374;449;1426;973;963;837;1058
454.213062;291;12;4703;1024;373;447;1425;973;962;838;1055
454.710494;291;12;4700;1023;374;450;1426;973;962;838;1055
455.213189;291;12;4696;1023;373;450;1426;973;963;838;1054
455.714359;290;12;4699;1023;373;452;1426;973;962;839;1055
456.210629;289;11;4701;1023;373;452;1425;973;963;837;1056
456.712835;289;12;4702;1023;377;453;1425;974;962;838;1056
457.213095;289;11;4700;1024;373;453;1425;973;962;838;1058
457.713124;290;11;4698;1023;372;452;1426;975;963;837;1053
458.212886;289;11;4696;1023;372;453;1426;974;963;838;1057
458.711997;289;11;4697;1024;373;453;1425;975;963;837;1054
459.212257;289;11;4700;1023;374;454;1426;974;964;837;1055
459.712905;289;12;4698;1023;373;454;1426;975;963;838;1055
460.21201;290;11;4698;1024;372;453;1425;975;964;838;1055
460.713291;290;11;4697;1023;372;453;1425;976;964;838;1055
461.213451;291;12;4702;1024;373;452;1426;975;964;837;1058
461.712578;290;11;4699;1023;374;450;1425;976;963;838;1055
462.213378;291;12;4701;1023;373;451;1426;976;964;838;1054
462.713417;290;11;4700;1023;373;448;1426;976;964;838;1056
463.212317;290;11;4700;1023;373;447;1426;976;964;838;1054
463.711303;291;11;4700;1023;370;447;1425;975;963;839;1055
464.213044;289;11;4700;1023;374;445;1426;975;965;842;1055
464.713114;290;12;4702;1024;373;445;1426;975;963;839;1054
465.213753;290;11;4701;1023;374;444;1426;975;963;839;1055
465.712957;291;11;4702;1023;374;443;1425;975;965;838;1055
466.212841;291;11;4701;1024;376;445;1426;975;964;838;1058
466.713481;292;11;4701;1023;375;442;1425;976;965;838;1054
467.212708;291;10;4700;1023;375;442;1425;977;964;837;1056
467.713191;291;11;4700;1024;377;442;1425;976;964;839;1054
468.213266;292;10;4697;1023;376;442;1426;975;964;838;1055
468.713501;292;11;4704;1024;376;443;1426;976;964;838;1056
469.212458;291;12;4703;1022;376;443;1425;976;964;842;1055
469.713071;292;12;4702;1023;375;444;1425;976;965;840;1056
470.212847;291;11;4699;1024;374;445;1425;976;965;838;1055
470.713353;291;11;4698;1023;376;445;1424;978;964;839;1055
471.213285;292;11;4702;1023;374;443;1426;977;965;838;1054
471.713304;291;10;4699;1023;375;443;1425;979;966;838;1055
472.212359;292;11;4700;1023;374;443;1425;976;965;839;1054
472.713546;291;11;4702;1023;375;442;1426;976;966;838;1054
473.213123;291;11;4697;1023;375;442;1426;977;966;837;1057
473.712593;291;11;4701;1023;376;441;1426;977;965;838;1055
474.213431;291;11;4699;1023;375;440;1424;977;965;839;1057
474.713234;291;11;4700;1023;377;440;1425;976;965;840;1056
475.213313;291;11;4699;1023;376;440;1425;976;965;838;1055
475.712813;291;11;4696;1023;377;440;1425;977;968;839;1055
476.212504;291;11;4696;1023;373;440;1425;976;966;839;1055
476.713813;291;11;4701;1023;376;441;1425;976;966;838;1056
477.211014;292;11;4699;1023;378;443;1424;977;966;839;1054
477.71326;292;11;4700;1023;381;442;1426;978;966;838;1054
478.213355;292;11;4697;1023;381;442;1425;980;966;843;1054
478.713052;292;11;4699;1024;383;443;1425;980;966;838;1054
479.212307;291;11;4695;1023;384;444;1425;979;966;838;1056
479.713335;292;10;4699;1022;383;444;1425;980;965;839;1056
480.212007;292;11;4696;1023;383;440;1425;980;967;838;1055
480.713037;292;11;4700;1024;384;445;1425;980;967;839;1054
481.2129;292;11;4699;1023;383;444;1425;980;967;839;1057
481.713367;292;10;4697;1023;384;443;1425;979;967;838;1055
482.213058;292;10;4699;1024;382;443;1425;979;967;838;1057
482.713131;292;11;4699;1024;383;444;1425;980;968;839;1057
483.213402;292;10;4700;1023;383;444;1425;979;968;838;1056
483.713264;292;11;4700;1024;381;444;1426;979;967;839;1054
484.213145;292;11;4698;1024;381;445;1424;978;967;838;1057
484.71404;292;10;4696;1023;380;444;1429;978;967;839;1055
485.21317;292;11;4700;1023;380;445;1425;980;967;839;1055
485.713388;292;11;4697;1023;380;445;1425;980;967;839;1054
486.213251;292;11;4699;1023;378;447;1425;980;968;839;1054
486.713413;292;10;4695;1023;379;446;1425;981;969;839;1056
487.212821;291;10;4700;1023;379;446;1425;981;968;840;1056
487.713658;293;11;4697;1023;378;447;1425;980;969;839;1058
488.2132;292;10;4697;1024;379;448;1425;980;968;840;1053
488.712532;292;11;4695;1023;377;449;1424;980;969;839;1055
489.213162;292;10;4696;1023;377;449;1424;980;969;839;1056
489.713676;292;11;4698;1023;379;450;1425;981;968;839;1054
490.213443;292;11;4699;1023;378;451;1425;980;969;838;1054
490.712998;292;10;4695;1024;380;450;1425;981;968;840;1056
491.213344;292;10;4699;1023;377;450;1424;981;968;839;1054
491.713604;292;11;4698;1024;377;450;1424;980;969;839;1054
492.213363;291;10;4693;1023;377;451;1425;980;969;839;1055
492.713944;292;10;4699;1023;377;454;1425;981;968;838;1054
493.21244;291;11;4702;1024;378;455;1425;981;969;839;1055
493.713437;291;10;4699;1023;379;456;1426;982;968;839;1056
494.213321;291;10;4700;1023;377;457;1424;982;969;838;1055
494.712987;291;10;4695;1023;377;456;1425;982;968;839;1057
495.212436;291;11;4697;1023;378;456;1426;981;968;839;1056
495.713445;291;10;4700;1024;377;456;1425;982;968;839;1057
496.212481;290;11;4699;1023;376;455;1426;981;968;838;1057
496.713579;290;11;4697;1023;377;454;1426;981;969;839;1054
497.212495;291;10;4701;1023;379;451;1426;981;966;840;1056
497.712769;291;10;4695;1024;379;450;1428;980;968;839;1054
498.212145;292;10;4696;1023;377;449;1423;981;969;839;1056
498.713138;291;11;4696;1024;378;447;1425;981;968;839;1054
499.212312;291;10;4696;1023;377;446;1426;981;969;839;1054
499.712492;291;10;4696;1023;378;446;1426;980;968;840;1056
500.213089;291;11;4700;1023;378;447;1425;981;967;839;1055
500.712681;291;11;4698;1023;378;445;1425;980;967;839;1056
501.212834;292;10;4698;1023;379;445;1425;980;970;839;1057
501.712578;292;11;4701;1023;379;443;1424;980;968;840;1054
502.212209;291;10;4700;1022;379;443;1425;980;969;839;1054
502.713354;292;10;4701;1023;379;443;1425;982;969;839;1055
503.213282;292;11;4701;1023;378;444;1425;980;968;839;1057
503.712454;292;10;4699;1023;380;443;1426;981;969;839;1054
504.213265;292;11;4704;1027;380;443;1425;980;970;839;1057
504.713106;292;10;4699;1023;381;443;1425;981;968;840;1055
505.21385;292;10;4698;1023;382;442;1425;980;969;840;1059
505.712172;292;10;4697;1022;385;443;1425;980;968;839;1057
506.212223;292;11;4698;1023;381;442;1424;981;969;839;1055
506.712954;292;10;4697;1022;383;444;1424;980;968;839;1054
507.213137;293;10;4697;1022;383;443;1424;980;968;839;1055
507.712662;293;10;4700;1023;380;442;1425;980;969;839;1056
508.212189;293;9;4697;1023;381;442;1425;980;968;840;1057
508.71327;293;11;4697;1022;380;442;1425;980;967;838;1054
509.213289;292;10;4698;1022;381;442;1424;980;969;840;1056
509.713545;292;10;4698;1023;381;443;1425;979;970;840;1054
510.212505;294;10;4694;1023;381;442;1426;979;969;840;1054
510.713143;292;10;4695;1022;380;442;1425;976;969;839;1058
511.212569;292;10;4699;1022;380;442;1425;980;969;840;1055
511.712581;293;9;4697;1022;381;442;1425;979;968;840;1058
512.213556;293;10;4697;1022;381;442;1426;980;969;839;1054
512.71389;293;10;4699;1023;380;441;1425;979;970;838;1057
513.211165;292;10;4697;1023;380;442;1425;980;969;840;1055
513.713452;293;10;4700;1023;379;441;1425;980;969;839;1054
514.21308;293;11;4697;1022;380;440;1426;980;968;839;1054
514.713725;293;10;4699;1023;381;441;1425;980;969;839;1054
515.213998;293;10;4700;1023;380;443;1425;982;969;837;1058
515.712357;292;10;4701;1022;381;445;1425;981;970;840;1055
516.212962;293;10;4703;1023;382;444;1425;982;970;839;1057
516.713696;293;10;4698;1023;382;445;1425;982;970;840;1057
517.213359;292;10;4708;1023;382;445;1425;982;969;840;1055
517.7124;292;10;4697;1023;382;445;1425;982;969;843;1055
518.212017;293;10;4700;1023;382;446;1425;981;969;840;1054
518.712814;292;10;4700;1024;381;446;1425;981;966;839;1057
519.212998;292;10;4698;1022;379;445;1425;982;970;839;1055
519.713531;292;10;4698;1023;376;446;1425;981;969;839;1057
520.213135;292;10;4696;1023;379;445;1425;980;970;839;1055
520.712699;292;10;4695;1023;378;444;1425;981;970;839;1057
521.212227;292;9;4694;1022;378;445;1423;981;971;839;1057
521.712423;292;10;4701;1023;380;443;1425;981;974;840;1055
522.212932;292;9;4699;1023;380;442;1426;980;970;839;1056
522.712873;293;9;4701;1023;380;442;1425;981;970;840;1057
523.212399;292;10;4697;1022;379;442;1424;979;969;840;1057
523.71356;292;9;4698;1023;379;440;1425;979;970;838;1057
524.21275;293;10;4697;1023;379;441;1425;979;970;840;1055
524.71302;292;9;4699;1023;380;440;1424;978;970;839;1057
525.212333;293;9;4699;1023;380;441;1425;979;969;840;1058
525.713449;293;9;4702;1022;381;441;1425;979;969;839;1055
526.212896;292;10;4699;1021;382;441;1424;979;968;840;1057
526.713553;292;10;4694;1022;381;441;1425;979;969;839;1055
527.212724;293;10;4700;1023;381;442;1424;979;970;840;1057
527.712969;293;9;4700;1022;380;441;1425;979;969;840;1055
528.213694;293;9;4698;1022;380;441;1425;978;970;839;1056
528.71391;293;10;4699;1022;378;442;1424;979;969;839;1056
529.210769;293;10;4700;1022;379;441;1425;979;969;844;1054
529.712337;293;9;4699;1022;380;442;1424;980;970;839;1056
530.213121;293;9;4699;1023;379;443;1426;979;970;839;1056
530.713553;292;10;4699;1021;378;442;1424;980;969;840;1057
531.2139;292;10;4700;1021;378;442;1425;978;969;840;1056
531.713192;293;10;4699;1023;378;441;1425;979;969;839;1055
532.212685;293;10;4704;1021;377;440;1425;979;970;839;1054
532.713763;292;10;4700;1022;377;442;1425;978;970;840;1054
533.212971;292;9;4698;1023;377;441;1425;979;971;840;1054
533.71347;292;9;4701;1022;376;441;1426;978;970;840;1054
534.212993;292;11;4701;1022;376;441;1425;979;968;839;1056
534.713185;292;10;4699;1022;376;441;1425;978;969;840;1055
535.213857;292;10;4697;1022;376;441;1425;979;970;840;1056
535.712989;292;10;4697;1022;377;442;1425;978;970;839;1055
536.213221;293;9;4701;1022;376;441;1424;977;970;840;1054
536.713245;293;9;4699;1023;376;442;1425;979;970;840;1054
537.212792;293;9;4696;1023;377;442;1425;979;970;840;1057
537.713747;292;9;4695;1022;377;442;1425;979;969;840;1054
538.212677;292;10;4699;1023;377;443;1424;979;969;840;1057
538.713204;293;10;4702;1022;377;443;1425;980;970;839;1056
539.213542;293;10;4696;1022;376;440;1425;979;970;840;1054
539.713788;293;10;4697;1023;377;442;1424;978;970;840;1055
540.213281;293;10;4697;1023;376;442;1425;979;969;840;1054
540.713726;293;10;4701;1022;377;442;1425;980;969;840;1056
541.212467;293;10;4698;1023;376;443;1424;978;970;840;1057
541.713843;292;9;4699;1023;376;444;1425;978;970;840;1057
542.213157;292;10;4698;1022;374;441;1425;979;970;840;1056
542.712925;293;10;4698;1021;374;442;1425;979;970;840;1057
543.212859;292;9;4697;1023;374;443;1425;979;970;839;1055
543.71354;292;10;4695;1022;373;444;1424;980;969;840;1058
544.213481;293;10;4696;1021;373;445;1424;979;970;840;1055
544.713254;293;9;4699;1023;375;446;1424;979;970;837;1053
545.212899;293;9;4695;1023;376;447;1424;980;971;839;1055
545.713995;293;9;4701;1020;376;444;1424;979;969;840;1055
546.213264;293;10;4696;1023;376;444;1422;980;970;838;1055
546.713255;293;10;4699;1022;377;445;1424;980;971;840;1058
547.213211;293;9;4700;1022;376;442;1425;980;971;839;1057
547.713161;292;10;4697;1022;377;441;1425;979;970;839;1056
548.212247;293;10;4697;1022;377;441;1425;979;971;840;1055
548.712662;293;9;4697;1022;378;441;1425;979;971;839;1054
549.213433;293;9;4699;1022;377;441;1424;981;970;840;1055
549.713103;293;10;4701;1023;376;441;1425;980;970;838;1053
550.213263;293;11;4695;1023;376;441;1425;981;970;840;1056
550.712781;293;9;4700;1023;376;440;1425;982;971;840;1054
551.213828;294;9;4699;1023;376;440;1424;981;970;839;1055
551.713444;294;10;4698;1023;376;441;1425;981;972;840;1055
552.213409;293;10;4699;1022;376;441;1425;981;970;841;1053
552.713225;294;9;4698;1023;375;443;1424;981;970;839;1055
553.213376;293;9;4697;1022;374;444;1424;981;973;840;1057
553.712748;293;9;4696;1022;371;444;1424;980;971;839;1054
554.21314;294;9;4700;1022;373;444;1424;982;971;839;1055
554.713549;293;9;4698;1023;373;445;1425;983;970;839;1054
555.213138;292;10;4695;1022;373;444;1425;982;971;839;1056
555.713402;293;9;4696;1022;373;442;1425;982;970;841;1054
556.212963;293;10;4697;1024;372;443;1425;982;971;840;1055
556.712345;292;10;4698;1023;373;443;1424;981;970;839;1055
557.212825;293;9;4699;1023;372;441;1422;982;970;839;1055
557.712579;292;10;4701;1022;372;441;1425;981;971;840;1057
558.212001;292;10;4699;1022;372;441;1425;981;971;839;1055
558.712232;292;9;4698;1023;371;440;1424;982;971;840;1055
559.212842;293;9;4698;1022;371;439;1424;982;969;841;1053
559.713236;293;10;4697;1022;370;438;1425;980;971;839;1057
560.21243;292;10;4699;1022;371;439;1425;981;971;840;1055
560.712442;291;9;4697;1022;371;440;1424;983;970;840;1054
561.212445;292;10;4699;1023;370;441;1425;982;970;840;1055
561.713007;292;9;4694;1023;371;440;1423;982;971;845;1054
562.212307;292;9;4699;1023;369;440;1424;981;971;840;1055
562.71325;292;9;4697;1023;372;441;1424;981;970;840;1056
563.211455;292;10;4698;1022;369;440;1424;982;970;840;1056
563.713344;292;9;4695;1022;370;439;1424;983;970;840;1056
564.212464;293;10;4700;1023;371;439;1424;982;970;840;1054
564.713524;292;9;4695;1022;373;438;1424;982;969;843;1057
565.212098;292;9;4696;1023;372;438;1425;982;971;839;1056
565.712483;292;9;4700;1023;372;439;1425;983;970;840;1056
566.213252;292;9;4698;1023;371;440;1426;982;970;840;1057
566.713642;291;9;4701;1023;370;441;1424;983;970;840;1054
567.21302;293;9;4696;1022;371;442;1424;983;970;840;1055
567.713021;293;10;4694;1022;371;443;1425;983;970;840;1056
568.212942;292;9;4694;1023;371;441;1425;986;970;840;1057
568.712735;292;9;4699;1023;370;442;1424;982;970;841;1055
569.21385;292;9;4703;1022;370;440;1425;983;970;840;1057
569.712942;292;9;4696;1023;371;440;1425;983;971;840;1056
570.2128;293;9;4694;1023;371;440;1424;982;970;840;1057
570.712811;292;9;4700;1023;371;439;1425;982;971;839;1055
571.213535;293;9;4699;1025;372;438;1425;982;971;840;1057
571.713561;293;9;4697;1022;371;438;1424;983;970;843;1055
572.213481;293;9;4699;1023;372;437;1424;982;970;841;1056
572.713231;293;10;4700;1023;371;437;1421;982;971;840;1057
573.213391;293;9;4702;1023;374;436;1425;982;971;840;1058
573.712804;294;10;4699;1023;372;436;1424;982;970;839;1057
574.213459;293;9;4697;1022;373;437;1424;981;971;841;1057
574.712374;293;10;4698;1022;372;437;1424;982;971;840;1056
575.213048;293;9;4695;1023;371;436;1424;981;970;839;1057
575.713088;293;9;4699;1022;370;437;1423;982;970;840;1054
576.21347;293;9;4695;1022;370;438;1424;982;970;840;1054
576.712977;294;9;4699;1022;371;438;1424;984;970;840;1057
577.212249;292;10;4698;1023;370;437;1424;981;972;839;1057
577.712636;293;10;4701;1023;370;437;1423;981;970;840;1054
578.212913;293;9;4698;1022;369;436;1422;981;971;840;1058
578.712974;293;9;4696;1022;370;437;1424;982;970;840;1054
579.213085;293;10;4698;1023;368;437;1424;981;971;841;1057
579.712746;293;9;4702;1023;369;438;1425;981;970;840;1054
580.213178;293;10;4698;1023;370;439;1424;982;971;840;1056
580.713604;293;9;4700;1022;368;439;1424;981;972;840;1055
581.213471;293;9;4701;1023;370;439;1424;981;971;836;1055
581.713303;293;9;4697;1023;368;439;1424;982;971;840;1054
582.213643;293;8;4695;1023;368;439;1424;981;971;840;1056
582.710871;294;9;4701;1023;368;438;1424;982;970;839;1056
583.213318;293;10;4698;1023;370;439;1423;982;971;841;1055
583.712934;293;10;4694;1022;369;438;1423;982;971;840;1055
584.213345;293;8;4695;1022;368;438;1423;982;977;840;1054
584.713149;294;9;4694;1022;369;438;1423;983;971;839;1054
585.212348;293;10;4698;1022;367;438;1424;982;972;839;1053
585.712236;293;9;4696;1022;370;437;1422;982;972;840;1054
586.213272;293;9;4697;1022;369;436;1424;983;971;841;1053
586.711996;293;9;4696;1022;369;436;1423;983;971;840;1055
587.213332;294;10;4696;1021;370;435;1425;982;971;841;1054
587.712482;293;9;4696;1022;369;436;1425;983;971;841;1056
588.212734;294;9;4696;1023;369;436;1424;983;972;840;1056
588.713334;293;9;4695;1022;369;435;1424;982;970;844;1056
589.211169;294;9;4698;1022;369;435;1423;982;971;840;1055
589.713292;293;10;4701;1021;370;434;1424;982;971;841;1054
590.213386;294;9;4699;1021;368;433;1424;983;971;840;1054
590.713391;294;10;4693;1023;368;434;1424;982;971;840;1055
591.213278;294;9;4704;1023;367;435;1423;982;971;841;1054
591.713504;294;10;4700;1023;367;435;1424;983;971;841;1055
592.212409;294;9;4697;1022;368;435;1424;982;972;840;1056
592.711076;294;9;4697;1022;367;434;1424;983;971;841;1056
593.213068;294;9;4699;1023;365;434;1424;983;972;840;1053
593.712868;294;9;4698;1023;370;435;1423;984;971;840;1057
594.213196;294;9;4699;1023;370;432;1424;984;971;841;1053
594.713862;295;9;4699;1021;371;432;1422;984;972;840;1054
595.212121;293;9;4699;1023;372;431;1424;985;971;840;1053
595.711153;294;9;4702;1021;374;431;1423;986;972;840;1055
596.211412;294;9;4700;1023;374;431;1424;986;972;840;1054
596.713344;294;10;4701;1022;374;432;1424;985;973;841;1056
597.212813;295;9;4698;1022;374;433;1423;986;972;841;1057
597.713294;294;9;4702;1021;374;433;1423;985;972;840;1054
598.212994;294;9;4703;1022;374;433;1423;985;970;841;1056
598.713377;294;9;4701;1022;375;432;1427;986;972;841;1051
599.213382;293;9;4700;1022;373;432;1424;986;972;840;1055
599.713227;294;9;4696;1021;373;432;1423;986;972;840;1054
600.211965;295;9;4701;1022;373;433;1423;985;972;839;1053
600.712958;295;9;4698;1023;374;433;1424;984;974;840;1057
601.21346;294;9;4699;1022;374;433;1424;984;973;839;1053
601.7138;296;9;4294967254;1022;373;432;514;988;976;850;1801
602.21276;294;9;4294967260;1021;373;432;526;988;976;851;1800
602.715136;292;9;4294967262;1021;372;432;535;988;976;850;1803
603.214053;291;8;4294967256;1021;373;433;541;987;975;850;1800
603.712903;288;9;4294967254;1021;373;434;547;987;975;851;1804
604.213901;286;8;4294967255;1021;372;435;551;987;976;851;1802
604.713199;284;9;4294967254;1022;372;435;556;987;975;851;1801
605.213449;280;9;4294967243;1021;373;434;561;988;975;852;1804
605.713162;278;9;4294967252;1022;374;436;564;988;975;852;1800
606.213097;275;9;4294967255;1022;374;435;568;987;975;851;1801
606.713208;274;8;4294967260;1022;373;434;573;988;975;851;1803
607.21373;270;9;4294967255;1022;373;436;575;987;975;851;1801
607.713504;267;10;4294967252;1021;369;436;578;988;976;851;1802
608.213052;265;9;4294967255;1022;373;438;579;988;976;851;1800
608.7131;263;9;4294967254;1022;373;439;583;989;975;851;1800
609.213896;260;9;4294967256;1022;371;440;585;990;975;851;1804
609.713078;258;8;4294967253;1022;373;441;589;989;975;851;1800
610.21325;257;9;4294967256;1022;373;442;591;988;975;850;1803
610.713228;254;9;4294967257;1023;373;443;594;987;976;851;1803
611.212964;251;9;4294967256;1021;372;443;596;988;975;852;1803
611.713903;249;9;4294967251;1021;376;446;598;989;975;851;1800
612.213007;248;9;4294967257;1022;374;445;600;989;975;851;1801
612.713121;246;10;4294967255;1022;376;447;602;988;975;851;1803
613.210866;243;8;4294967254;1023;375;447;604;987;976;851;1802
613.713128;242;9;4294967257;1022;378;449;606;989;976;851;1803
614.21324;240;9;4294967257;1022;378;449;607;989;976;851;1802
614.713337;237;9;4294967254;1023;378;450;610;989;976;852;1803
615.213301;235;9;4294967256;1022;379;450;611;989;975;851;1803
615.713448;234;9;4294967256;1023;381;449;612;991;975;852;1802
616.21232;232;8;4294967255;1022;381;449;614;990;975;850;1801
616.712549;230;9;4294967259;1021;383;448;616;989;975;851;1804
617.212367;229;9;4294967253;1021;384;449;617;988;975;851;1802
617.712421;228;9;4294967255;1021;384;450;620;988;975;851;1802
618.211176;225;9;4294967255;1022;388;449;620;988;976;851;1803
618.71345;225;9;4294967254;1022;386;450;622;988;980;851;1801
619.212815;223;9;4294967256;1021;386;451;623;989;976;851;1799
619.713082;221;9;4294967256;1022;389;449;625;987;977;851;1801
620.212061;219;9;4294967255;1022;389;452;627;987;976;850;1801
620.713231;218;9;4294967256;1022;390;452;628;988;973;851;1801
621.212427;217;8;4294967256;1022;392;454;630;988;977;854;1802
621.713146;216;9;4294967258;1022;392;454;631;988;976;852;1801
622.21351;214;8;4294967254;1022;394;455;632;987;977;851;1801
622.71332;213;9;4294967254;1022;395;457;634;988;976;852;1802
623.213413;212;8;4294967254;1022;398;457;634;987;977;851;1802
623.713402;210;9;4294967255;1022;398;457;636;987;977;851;1802
624.213404;209;9;4294967256;1022;401;458;638;988;976;851;1801
624.713297;207;9;4294967255;1022;402;459;639;988;977;851;1800
625.212647;205;8;4294967257;1022;405;460;640;987;976;851;1804
625.713215;206;8;4294967256;1021;406;461;641;988;976;850;1801
626.213183;203;8;4294967256;1023;408;462;641;988;976;851;1804
626.713481;203;9;4294967256;1022;410;462;643;987;977;851;1802
627.212548;201;9;4294967253;1022;411;463;644;987;976;852;1801
627.71309;201;8;4294967255;1021;412;464;645;988;977;851;1802
628.213109;199;9;4294967254;1022;415;465;644;988;976;852;1804
628.713302;197;9;4294967257;1022;415;467;648;988;977;852;1803
629.211924;196;8;4294967255;1022;417;468;649;991;978;851;1802
629.711941;196;8;4294967254;1022;417;469;649;988;978;851;1801
630.213428;194;9;4294967254;1022;420;469;651;988;977;851;1800
630.712758;193;8;4294967256;1022;422;472;652;989;977;851;1802
631.212643;192;8;4294967258;1022;423;472;653;989;978;852;1800
631.712922;191;9;4294967257;1022;425;474;654;990;978;851;1803
632.213475;190;9;4294967255;1022;426;476;654;989;978;851;1804
632.712192;189;8;4294967258;1022;428;476;656;989;978;852;1801
633.214275;190;8;4294967251;1022;430;478;657;989;978;851;1801
633.7124;187;9;4294967258;1023;432;479;658;989;978;851;1802
634.212743;186;8;4294967254;1022;433;480;659;988;978;851;1804
634.711752;186;8;4294967252;1022;434;482;661;989;977;852;1803
635.213102;185;9;4294967256;1023;436;482;661;989;977;851;1801
635.713441;183;9;4294967256;1022;438;485;661;988;978;851;1802
636.213847;182;8;4294967254;1023;438;487;663;988;978;851;1802
636.711622;182;9;4294967255;1023;440;489;663;989;978;851;1802
637.213215;181;9;4294967256;1023;441;490;664;988;977;851;1802
637.710919;180;8;4294967259;1022;442;490;665;989;977;851;1801
638.214103;179;9;4294967256;1022;445;494;666;989;978;851;1803
638.712947;178;9;4294967255;1022;446;494;667;989;978;851;1802
639.213101;177;9;4294967255;1022;448;496;669;986;977;851;1803
639.711157;176;9;4294967253;1022;449;498;669;990;978;851;1805
640.212456;175;8;4294967257;1022;450;500;669;989;979;851;1801
640.713041;175;9;4294967255;1022;452;500;671;990;978;850;1802
641.211261;174;8;4294967256;1022;453;502;672;990;978;851;1801
641.711697;174;8;4294967256;1022;453;502;671;989;979;852;1801
642.212983;172;9;4294967255;1021;455;505;672;989;977;851;1803
642.713458;171;8;4294967253;1022;457;506;674;990;978;851;1799
643.212733;170;9;4294967261;1023;459;507;675;990;978;852;1800
643.713208;170;8;4294967258;1022;460;509;675;989;979;852;1799
644.21205;169;9;4294967253;1022;463;511;677;989;979;851;1801
644.712856;168;9;4294967255;1022;464;512;677;990;978;852;1801
645.212934;168;9;4294967256;1022;466;514;679;989;979;851;1801
645.713343;167;9;4294967256;1022;468;515;679;990;980;855;1800
646.213174;166;8;4294967254;1022;468;518;679;990;978;855;1801
646.713094;164;8;4294967260;1022;471;520;681;990;978;852;1802
647.213076;164;8;4294967260;1022;472;521;681;991;978;851;1802
647.713234;163;8;4294967256;1022;474;523;682;989;978;852;1801
648.212419;163;8;4294967256;1022;474;524;683;990;978;852;1806
648.713252;162;8;4294967258;1022;476;525;684;991;979;851;1801
649.211199;161;8;4294967258;1022;477;526;684;990;978;852;1801
649.713001;161;9;4294967258;1022;479;528;685;990;978;852;1803
650.212277;160;8;4294967255;1027;481;530;686;990;978;853;1803
650.713381;159;8;4294967258;1022;483;531;686;989;978;851;1802
651.212301;158;8;4294967257;1022;484;532;687;988;979;852;1804
651.712406;159;9;4294967262;1022;486;533;689;988;978;851;1803
652.213296;158;9;4294967255;1022;487;536;689;988;979;852;1803
652.714037;157;9;4294967253;1022;488;537;690;987;979;851;1800
653.212524;156;9;4294967259;1021;491;539;690;987;978;852;1803
653.713978;155;8;4294967261;1023;492;540;691;987;978;850;1801
654.213328;154;8;4294967258;1022;495;542;691;987;978;851;1801
654.713578;154;9;4294967252;1022;496;543;692;987;978;852;1802
655.213026;154;9;4294967257;1022;497;544;693;986;978;852;1801
655.712636;153;8;4294967258;1022;500;546;694;987;978;852;1800
656.21307;152;9;4294967257;1022;503;547;695;987;978;852;1802
656.713528;151;9;4294967256;1021;502;549;696;986;978;851;1803
657.213103;151;8;4294967257;1022;503;550;696;990;979;850;1803
657.712464;150;9;4294967251;1021;505;553;697;987;976;851;1800
658.212072;149;9;4294967258;1022;507;554;698;986;978;851;1800
658.71327;148;10;4294967257;1022;507;556;698;986;981;852;1801
659.211388;148;9;4294967256;1022;510;559;699;987;978;852;1799
659.71322;148;9;4294967254;1022;511;560;700;986;979;851;1800
660.212473;147;8;4294967256;1022;512;562;700;987;979;851;1801
660.713192;146;9;4294967255;1022;514;563;701;986;979;851;1801
661.212561;145;8;4294967259;1022;515;564;702;987;979;851;1800
661.713339;144;9;4294967255;1022;517;565;702;986;974;852;1803
662.213016;143;8;4294967258;1021;518;566;703;988;978;851;1801
662.713485;143;9;4294967256;1021;519;568;703;987;978;852;1803
663.213855;143;8;4294967255;1021;521;569;704;987;978;851;1801
663.713362;141;9;4294967256;1022;522;570;704;990;978;852;1803
664.213748;142;8;4294967251;1022;522;571;707;987;979;851;1800
664.713384;140;9;4294967255;1021;525;574;706;988;978;852;1801
665.211806;139;9;4294967254;1021;525;573;707;987;978;851;1803
665.713073;140;8;4294967257;1022;528;574;708;988;979;851;1801
666.212958;139;9;4294967259;1021;530;576;708;987;978;852;1800
666.712991;138;8;4294967254;1022;531;577;709;983;978;852;1804
667.212936;138;9;4294967256;1022;532;579;710;987;978;851;1804
667.712388;138;8;4294967256;1022;534;581;710;987;978;852;1803
668.211229;137;9;4294967254;1021;536;581;711;989;978;851;1804
