Zeit;TE1;TM11;TM12;UBE1;TE2;TM21;TM22;UBE2;UCE;IC
981.21281;2817;2805;2790;422;2604;2565;2570;429;2877;0
981.713237;2814;2815;2790;422;2565;2565;2570;429;2877;0
982.213119;2814;2805;2790;422;2545;2565;2580;429;2877;0
982.713075;2824;2805;2780;421;2575;2565;2570;429;2880;0
983.213633;2797;2805;2780;422;2565;2565;2580;429;2880;0
983.713449;2807;2805;2780;421;2575;2565;2580;429;2880;0
984.212886;2807;2805;2780;422;2575;2565;2580;429;2880;0
984.713647;2807;2805;2780;422;2575;2565;2580;429;2880;0
985.212425;2807;2795;2780;421;2575;2565;2580;429;2880;0
985.713387;2824;2795;2780;422;2575;2565;2580;429;2877;0
986.212863;2807;2805;2780;422;2575;2565;2580;429;2877;0
986.713211;2807;2805;2780;422;2575;2570;2580;429;2877;0
987.21322;2824;2795;2770;422;2575;2565;2580;429;2880;0
987.713421;2807;2795;2780;422;2575;2565;2565;429;2877;0
988.212457;2807;2795;2770;422;2555;2565;2580;429;2880;0
988.71287;2807;2795;2770;422;2555;2565;2580;429;2883;0
989.213057;2787;2795;2770;422;2575;2570;2570;429;2880;0
989.713023;2807;2790;2770;422;2555;2565;2580;428;2880;0
990.213435;2787;2795;2770;422;2555;2565;2580;429;2880;0
990.713058;2797;2790;2780;422;2565;2570;2580;429;2877;0
991.213813;2807;2795;2770;422;2575;2565;2580;429;2877;0
991.713271;2807;2795;2760;423;2555;2565;2570;429;2883;0
992.212731;2824;2790;2770;422;2555;2565;2570;429;2877;0
992.712975;2787;2790;2770;422;2575;2565;2580;429;2883;0
993.212554;2767;2790;2770;422;2575;2565;2580;429;2880;0
993.713208;2807;2790;2770;422;2555;2565;2580;429;2880;0
994.213394;2797;2790;2760;422;2545;2565;2580;429;2880;0
994.712848;2787;2790;2770;422;2575;2580;2580;429;2880;0
995.212425;2787;2790;2770;423;2575;2565;2580;429;2880;0
995.713714;2787;2780;2760;422;2555;2565;2570;429;2883;0
996.213038;2797;2790;2760;423;2545;2565;2570;429;2880;0
996.713345;2807;2790;2760;422;2575;2565;2570;429;2877;0
997.213161;2787;2780;2760;422;2575;2565;2570;429;2880;0
997.713301;2777;2780;2760;423;2565;2565;2580;429;2877;0
998.212737;2787;2780;2760;422;2575;2565;2580;429;2877;0
998.713292;2767;2770;2760;422;2575;2565;2570;429;2886;0
999.213701;2767;2770;2760;422;2575;2565;2570;429;2877;0
999.713816;2767;2780;2750;422;2575;2565;2580;429;2877;0
1000.213412;2787;2780;2760;422;2555;2565;2580;429;2883;0
1000.713497;2787;2770;2760;422;2555;2565;2580;429;2880;0
1001.213081;2767;2770;2760;423;2555;2565;2570;429;2883;0
1001.713053;2767;2770;2760;422;2575;2565;2580;429;2877;0
1002.213574;2767;2770;2760;422;2555;2565;2570;429;2877;0
1002.713028;2767;2790;2750;423;2575;2565;2580;428;2883;0
1003.213364;2787;2770;2750;422;2575;2565;2580;429;2877;0
1003.712336;2758;2770;2760;423;2565;2565;2580;429;2880;0
1004.212817;2767;2770;2750;423;2575;2565;2580;429;2877;0
1004.713279;2777;2770;2750;423;2545;2565;2570;429;2880;0
1005.213665;2767;2770;2750;423;2575;2565;2580;429;2883;0
1005.713544;2787;2770;2750;423;2575;2565;2580;429;2880;0
1006.211202;2758;2770;2745;423;2565;2565;2580;429;2874;0
1006.713323;2767;2770;2750;422;2575;2565;2570;429;2877;0
1007.212931;2777;2760;2750;423;2565;2565;2570;429;2877;0
1007.71234;2767;2770;2750;423;2575;2565;2570;429;2877;0
1008.214013;2767;2770;2750;423;2575;2555;2580;429;2880;0
1008.712672;2748;2770;2745;423;2575;2565;2580;430;2880;0
1009.213419;2767;2770;2745;423;2555;2555;2570;429;2877;0
1009.711232;2767;2760;2750;423;2555;2565;2570;429;2880;0
1010.213726;2767;2760;2745;423;2575;2565;2570;429;2877;0
1010.712484;2767;2760;2745;423;2555;2565;2570;429;2880;0
1011.213838;2758;2760;2745;423;2545;2555;2580;429;2877;0
1011.712209;2767;2760;2745;423;2575;2565;2570;430;2877;0
1012.213349;2767;2760;2745;423;2555;2565;2570;429;2877;0
1012.712891;2767;2760;2745;423;2555;2565;2570;429;2877;0
1013.213318;2767;2760;2745;423;2555;2565;2570;429;2877;0
1013.711278;2758;2760;2745;423;2545;2555;2570;430;2877;0
1014.212909;2767;2760;2745;423;2575;2555;2570;429;2880;0
1014.712595;2767;2760;2735;423;2575;2565;2570;429;2880;0
1015.213156;2767;2750;2735;423;2575;2565;2570;429;2877;0
1015.711553;2748;2750;2735;423;2555;2555;2570;429;2877;0
1016.212725;2787;2750;2735;423;2575;2565;2570;429;2883;0
1016.713503;2748;2760;2735;423;2555;2565;2570;429;2874;0
1017.2126;2738;2750;2735;424;2545;2565;2570;429;2877;0
1017.713309;2748;2750;2735;424;2555;2565;2570;429;2877;0
1018.213802;2767;2750;2735;424;2575;2555;2570;429;2877;0
1018.71314;2767;2750;2735;423;2555;2555;2570;429;2880;0
1019.2139;2748;2750;2735;423;2555;2555;2570;429;2880;0
1019.71331;2767;2735;2735;424;2575;2555;2570;430;2880;0
1020.21345;2748;2750;2725;423;2555;2555;2570;429;2877;0
1020.712491;2748;2745;2735;424;2575;2555;2570;429;2880;0
1021.213287;2748;2750;2735;423;2575;2555;2570;429;2877;0
1021.713502;2748;2750;2725;424;2555;2555;2570;429;2877;0
1022.211415;2728;2745;2725;423;2555;2555;2570;429;2874;0
1022.713277;2748;2745;2735;423;2555;2555;2570;429;2877;0
1023.213079;2748;2745;2735;424;2555;2555;2570;429;2883;0
1023.713451;2738;2745;2735;424;2545;2555;2580;429;2883;0
1024.213102;2748;2745;2725;423;2555;2555;2570;429;2880;0
1024.713069;2728;2745;2735;423;2555;2555;2565;429;2880;0
1025.213539;2728;2745;2725;424;2575;2555;2570;429;2880;0
1025.712983;2728;2745;2725;424;2555;2545;2570;429;2877;0
1026.21372;2748;2745;2725;424;2555;2555;2570;429;2880;0
1026.712419;2728;2745;2725;423;2555;2545;2570;429;2877;0
1027.213435;2748;2735;2725;423;2555;2555;2565;430;2880;0
1027.71334;2748;2735;2725;424;2555;2555;2565;430;2877;0
1028.212897;2728;2735;2725;423;2555;2555;2565;429;2880;0
1028.713377;2738;2745;2725;424;2545;2555;2565;430;2880;0
1029.213139;2748;2735;2725;424;2555;2555;2565;429;2883;0
1029.713272;2718;2735;2725;424;2545;2555;2570;429;2880;0
1030.213457;2748;2735;2715;424;2555;2555;2565;429;2880;0
1030.713959;2748;2735;2715;424;2575;2555;2565;429;2880;0
1031.212756;2738;2735;2725;424;2565;2555;2570;429;2880;0
1031.712728;2718;2735;2735;424;2545;2555;2565;429;2877;0
1032.212273;2748;2735;2715;424;2575;2555;2565;429;2880;0
1032.712799;2728;2715;2715;424;2555;2555;2565;430;2880;0
1033.213348;2748;2725;2715;424;2555;2555;2565;429;2880;0
1033.714021;2728;2725;2715;424;2555;2555;2565;429;2880;0
1034.213212;2708;2735;2715;424;2555;2545;2570;430;2877;0
1034.712824;2728;2735;2705;424;2535;2555;2565;429;2874;0
1035.213412;2728;2735;2705;424;2555;2555;2565;429;2880;0
1035.712906;2728;2735;2715;424;2555;2555;2565;430;2877;0
1036.212839;2708;2725;2715;424;2555;2555;2565;429;2877;0
1036.71359;2728;2725;2715;424;2555;2545;2565;429;2877;0
1037.212456;2718;2725;2715;424;2545;2545;2565;429;2880;0
1037.712643;2728;2725;2705;424;2535;2555;2565;429;2877;0
1038.211927;2728;2725;2705;424;2535;2555;2565;429;2880;0
1038.712127;2708;2725;2705;424;2555;2555;2565;430;2877;0
1039.213378;2728;2715;2705;424;2555;2555;2565;428;2880;0
1039.713189;2718;2715;2705;424;2545;2545;2565;429;2883;0
1040.21205;2728;2735;2705;424;2555;2545;2565;429;2877;0
1040.713445;2728;2715;2705;424;2555;2545;2565;430;2880;0
1041.213012;2708;2715;2705;424;2555;2545;2565;429;2877;0
1041.713586;2698;2715;2705;424;2545;2545;2565;429;2880;0
1042.210988;2738;2715;2705;424;2565;2545;2565;429;2877;0
1042.713257;2708;2715;2705;424;2555;2545;2565;430;2880;0
1043.213665;2728;2715;2705;425;2555;2545;2565;429;2880;0
1043.712136;2708;2715;2705;424;2555;2545;2565;430;2877;0
1044.212294;2728;2705;2695;424;2555;2545;2555;429;2880;0
1044.712734;2708;2715;2695;424;2555;2535;2565;430;2880;0
1045.212919;2708;2705;2695;424;2535;2535;2570;430;2880;0
1045.713419;2708;2715;2695;424;2555;2535;2565;429;2880;0
1046.212829;2728;2715;2695;424;2555;2535;2565;430;2883;0
1046.713245;2708;2705;2695;424;2555;2535;2565;430;2886;0
1047.213114;2708;2705;2695;424;2555;2535;2565;430;2880;0
1047.713168;2718;2705;2695;424;2545;2535;2555;429;2877;0
1048.212429;2708;2705;2695;424;2555;2535;2565;430;2880;0
1048.713145;2708;2705;2695;424;2535;2535;2565;430;2877;0
1049.212316;2708;2705;2695;425;2535;2535;2545;429;2877;0
1049.713928;2708;2695;2695;424;2555;2535;2555;429;2880;0
1050.213469;2728;2705;2695;424;2555;2535;2555;431;2880;0
1050.713329;2708;2695;2695;424;2555;2535;2555;429;2880;0
1051.212337;2698;2705;2690;425;2525;2535;2555;429;2877;0
1051.713461;2691;2695;2695;425;2535;2535;2565;430;2877;0
1052.213013;2698;2695;2690;425;2545;2535;2565;430;2877;0
1052.713203;2691;2695;2690;425;2555;2535;2555;430;2883;0
1053.213181;2691;2695;2690;425;2535;2535;2555;430;2880;0
1053.712377;2718;2695;2680;425;2565;2535;2555;429;2883;0
1054.212683;2708;2695;2690;424;2535;2525;2555;429;2880;0
1054.712629;2691;2695;2680;425;2555;2525;2555;429;2880;0
1055.212499;2708;2695;2680;425;2535;2525;2545;428;2880;0
1055.712734;2708;2695;2690;424;2555;2535;2555;429;2880;0
1056.212785;2708;2695;2690;425;2555;2535;2555;430;2877;0
1056.71332;2691;2695;2680;425;2555;2525;2555;430;2877;0
1057.210865;2681;2690;2680;425;2545;2525;2555;429;2877;0
1057.713307;2691;2695;2680;425;2555;2525;2555;430;2877;0
1058.213388;2691;2690;2680;425;2555;2525;2555;430;2883;0
1058.71338;2691;2690;2680;425;2555;2525;2545;429;2880;0
1059.213031;2698;2690;2680;425;2545;2525;2555;430;2880;0
1059.713385;2681;2690;2680;425;2545;2525;2555;429;2877;0
1060.212064;2661;2695;2680;425;2545;2525;2555;429;2880;0
1060.713326;2681;2690;2680;425;2525;2525;2555;430;2874;0
1061.213236;2681;2695;2680;425;2545;2525;2555;430;2883;0
1061.713843;2698;2680;2680;425;2545;2525;2555;430;2877;0
1062.213255;2681;2690;2680;425;2525;2525;2555;430;2880;0
1062.71342;2698;2690;2680;425;2525;2525;2555;429;2880;0
1063.213331;2681;2690;2670;425;2545;2525;2555;430;2877;0
1063.713367;2681;2690;2670;425;2545;2535;2555;430;2880;0
1064.211791;2681;2690;2670;425;2545;2525;2555;431;2880;0
1064.713461;2661;2690;2670;425;2545;2525;2555;430;2883;0
1065.212948;2681;2690;2670;425;2545;2535;2555;429;2880;0
1065.712503;2681;2690;2670;425;2545;2525;2555;430;2880;0
1066.212234;2681;2690;2670;425;2525;2525;2555;430;2877;0
1066.71334;2681;2680;2670;425;2525;2525;2555;430;2880;0
1067.213398;2698;2680;2670;425;2525;2525;2545;429;2880;0
1067.713012;2661;2680;2660;425;2525;2520;2555;430;2877;0
1068.213754;2681;2680;2660;425;2545;2510;2545;430;2883;0
1068.712152;2691;2680;2670;425;2535;2525;2555;430;2883;0
1069.213708;2671;2680;2660;425;2535;2525;2555;430;2880;0
1069.712579;2681;2670;2660;425;2545;2520;2545;430;2880;0
1070.213413;2661;2670;2660;425;2525;2525;2555;430;2880;0
1070.713862;2661;2680;2660;425;2525;2520;2545;430;2880;0
1071.213292;2661;2670;2660;424;2545;2520;2545;429;2883;0
1071.71298;2681;2670;2660;425;2525;2520;2555;429;2877;0
1072.213033;2661;2660;2660;425;2545;2520;2545;430;2880;0
1072.712529;2661;2670;2660;425;2545;2525;2545;430;2877;0
1073.213197;2661;2670;2660;425;2525;2520;2565;430;2877;0
1073.71315;2681;2670;2660;425;2525;2520;2545;430;2880;0
1074.213379;2681;2670;2660;426;2545;2525;2545;429;2880;0
1074.712291;2661;2670;2660;425;2525;2520;2545;429;2877;0
1075.213528;2661;2670;2660;425;2525;2520;2555;430;2880;0
1075.710615;2661;2670;2650;425;2525;2520;2545;430;2877;0
1076.213268;2661;2660;2660;425;2545;2520;2545;430;2877;0
1076.71306;2661;2660;2660;426;2525;2520;2545;429;2877;0
1077.213984;2691;2660;2650;425;2555;2520;2545;430;2880;0
1077.712768;2661;2660;2660;425;2545;2525;2545;430;2880;0
1078.213232;2681;2660;2660;426;2545;2520;2545;429;2880;0
1078.712997;2671;2660;2660;426;2535;2520;2545;430;2883;0
1079.213291;2661;2660;2660;426;2545;2520;2545;429;2877;0
1079.713944;2661;2650;2650;426;2525;2520;2545;430;2877;0
1080.213075;2641;2680;2660;425;2525;2520;2555;430;2880;0
1080.713651;2661;2660;2650;426;2525;2520;2545;430;2880;0
1081.21264;2681;2650;2650;426;2525;2520;2545;430;2880;0
1081.713274;2661;2650;2650;425;2525;2520;2545;430;2880;0
1082.213395;2661;2650;2650;425;2545;2510;2545;430;2877;0
1082.713721;2661;2650;2645;426;2545;2510;2555;430;2880;0
1083.213412;2641;2650;2645;426;2525;2510;2545;432;2877;0
1083.712689;2661;2650;2645;426;2525;2520;2545;430;2883;0
1084.212008;2651;2650;2645;426;2515;2510;2545;430;2880;0
1084.713188;2641;2650;2645;426;2545;2520;2545;430;2877;0
1085.21332;2661;2650;2645;425;2525;2520;2545;430;2880;0
1085.71296;2641;2660;2650;426;2545;2520;2545;430;2880;0
1086.213088;2641;2650;2650;426;2525;2520;2545;430;2877;0
1086.713001;2641;2650;2645;426;2545;2520;2545;430;2880;0
1087.213754;2651;2650;2645;426;2555;2520;2545;430;2877;0
1087.713393;2661;2650;2645;426;2525;2520;2545;430;2883;0
1088.213007;2641;2650;2645;425;2525;2520;2545;430;2880;0
1088.713319;2661;2650;2645;426;2545;2520;2545;430;2877;0
1089.212419;2641;2650;2635;426;2525;2520;2545;430;2874;0
1089.713429;2641;2645;2635;426;2525;2520;2545;430;2877;0
1090.213134;2641;2650;2635;425;2525;2510;2545;430;2880;0
1090.713119;2661;2645;2645;426;2525;2510;2545;430;2880;0
1091.213493;2641;2645;2645;426;2525;2520;2535;430;2877;0
1091.713197;2641;2645;2645;426;2545;2510;2545;430;2877;0
1092.213974;2661;2645;2645;426;2525;2510;2545;430;2877;0
1092.713257;2661;2645;2645;426;2525;2510;2535;430;2880;0
1093.213183;2671;2645;2635;426;2535;2510;2535;430;2877;0
1093.713351;2641;2645;2645;426;2545;2520;2545;430;2880;0
1094.21229;2651;2645;2635;426;2535;2510;2525;430;2877;0
1094.71285;2651;2645;2635;426;2555;2520;2545;430;2883;0
1095.213431;2622;2645;2645;426;2525;2520;2535;429;2877;0
1095.713676;2641;2645;2635;426;2505;2510;2535;430;2883;0
1096.213345;2641;2635;2645;426;2505;2520;2535;430;2877;0
1096.712933;2622;2635;2635;426;2545;2510;2545;430;2880;0
1097.212398;2641;2635;2635;426;2525;2510;2545;430;2883;0
1097.7123;2641;2635;2635;426;2545;2510;2535;430;2880;0
1098.21293;2632;2635;2635;426;2515;2520;2535;430;2877;0
1098.711561;2641;2645;2635;426;2525;2510;2535;430;2874;0
1099.213469;2632;2645;2635;426;2535;2500;2545;430;2880;0
1099.711644;2622;2635;2635;426;2525;2510;2535;429;2877;0
1100.211583;2622;2635;2635;426;2525;2510;2535;430;2877;0
1100.713093;2641;2645;2635;426;2525;2510;2535;430;2877;0
1101.213213;2641;2635;2635;426;2525;2510;2535;430;2880;0
1101.712381;2651;2635;2625;426;2535;2510;2535;430;2874;0
1102.21187;2622;2635;2635;426;2505;2510;2535;430;2880;0
1102.712453;2641;2615;2625;426;2525;2510;2535;430;2877;0
1103.212548;2641;2635;2635;426;2545;2510;2535;430;2883;0
1103.713807;2641;2645;2635;426;2525;2510;2545;430;2880;0
1104.210943;2641;2635;2625;426;2525;2510;2535;431;2880;0
1104.712927;2622;2635;2635;426;2525;2510;2535;430;2880;0
1105.213405;2641;2635;2635;429;2545;2520;2535;430;2880;0
1105.713302;2651;2635;2635;427;2535;2520;2535;430;2880;0
1106.212481;2622;2635;2635;427;2525;2520;2535;430;2877;0
1106.712433;2622;2635;2635;427;2525;2520;2535;430;2877;0
1107.212495;2641;2645;2625;426;2525;2520;2535;431;2877;0
1107.714204;2622;2635;2635;427;2525;2510;2535;430;2877;0
1108.213345;2622;2635;2625;426;2525;2520;2535;430;2877;0
1108.713065;2602;2635;2625;427;2505;2520;2535;430;2877;0
1109.213291;2622;2645;2625;426;2525;2510;2535;430;2877;0
1109.712859;2632;2635;2625;426;2535;2510;2535;431;2877;0
1110.212983;2622;2635;2635;427;2505;2520;2535;430;2877;0
1110.713157;2622;2645;2625;427;2525;2510;2535;430;2880;0
1111.212602;2641;2635;2625;427;2525;2520;2535;430;2877;0
1111.713447;2641;2635;2625;427;2505;2520;2535;430;2880;0
1112.211488;2632;2645;2615;426;2535;2520;2535;430;2874;0
1112.7131;2632;2635;2625;426;2535;2520;2535;430;2883;0
1113.21227;2622;2635;2625;427;2505;2520;2535;430;2877;0
1113.713219;2632;2635;2625;426;2535;2520;2535;430;2877;0
1114.21326;2622;2635;2625;427;2505;2520;2535;430;2883;0
1114.713207;2622;2635;2625;427;2525;2520;2535;430;2880;0
1115.213224;2641;2635;2625;427;2525;2520;2525;430;2880;0
1115.71434;2622;2635;2615;427;2545;2520;2525;430;2883;0
1116.212694;2602;2635;2625;426;2505;2520;2535;430;2880;0
1116.713237;2622;2635;2625;427;2525;2520;2535;430;2877;0
1117.213073;2622;2635;2625;427;2525;2520;2535;430;2880;0
1117.713518;2622;2635;2615;427;2505;2520;2535;430;2877;0
1118.213282;2632;2625;2615;427;2535;2520;2535;431;2883;0
1118.713136;2602;2635;2625;427;2505;2520;2525;430;2880;0
1119.213633;2632;2625;2615;427;2535;2520;2535;431;2877;0
1119.712418;2622;2625;2625;427;2545;2520;2535;430;2880;0
1120.213061;2622;2625;2615;426;2525;2510;2535;430;2880;0
1120.71307;2622;2625;2625;427;2525;2520;2525;430;2880;0
1121.213501;2622;2625;2615;427;2525;2520;2525;430;2883;0
1121.712855;2622;2625;2615;427;2525;2520;2535;430;2883;0
1122.213071;2622;2625;2615;427;2525;2520;2525;430;2877;0
1122.713256;2602;2625;2615;427;2525;2520;2535;430;2877;0
1123.213487;2602;2625;2615;427;2525;2520;2535;430;2877;0
1123.713725;2632;2625;2615;427;2535;2520;2525;430;2880;0
1124.212377;2622;2625;2615;427;2525;2520;2520;430;2880;0
1124.713334;2632;2615;2615;429;2535;2510;2535;430;2880;0
1125.213503;2622;2625;2615;427;2525;2520;2525;430;2880;0
1125.713404;2602;2615;2615;427;2505;2510;2535;430;2877;0
1126.211007;2602;2615;2615;427;2525;2520;2525;430;2883;0
1126.713114;2602;2625;2615;427;2525;2520;2525;431;2877;0
1127.212968;2612;2615;2615;426;2535;2510;2535;430;2880;0
1127.713936;2622;2615;2615;427;2505;2520;2525;431;2877;0
1128.213045;2622;2615;2615;427;2505;2510;2525;431;2877;0
1128.711867;2622;2615;2615;427;2525;2510;2525;430;2880;0
1129.213206;2602;2615;2605;427;2525;2510;2525;430;2883;0
1129.713285;2602;2615;2615;427;2525;2510;2535;430;2877;0
1130.212302;2612;2615;2605;427;2535;2510;2535;430;2880;0
1130.712877;2602;2615;2605;427;2525;2510;2525;430;2880;0
1131.214063;2612;2615;2605;427;2535;2510;2525;430;2877;0
1131.713086;2622;2605;2605;427;2505;2510;2525;430;2877;0
1132.212064;2602;2615;2605;427;2525;2520;2525;430;2880;0
1132.712829;2602;2615;2605;427;2505;2510;2535;430;2877;0
1133.212996;2602;2615;2605;427;2505;2510;2535;430;2877;0
1133.713306;2602;2605;2605;427;2505;2510;2525;430;2880;0
1134.212394;2632;2615;2605;426;2535;2510;2525;430;2880;0
1134.713008;2602;2615;2605;427;2525;2520;2545;430;2880;0
1135.212367;2602;2605;2605;427;2525;2520;2525;430;2880;0
1135.712157;2602;2605;2605;427;2505;2510;2525;430;2880;0
1136.212855;2602;2605;2605;427;2525;2510;2525;430;2877;0
1136.712873;2602;2615;2605;428;2525;2520;2525;430;2883;0
1137.213125;2602;2605;2605;428;2505;2510;2535;430;2877;0
1137.712452;2602;2605;2600;427;2505;2510;2525;430;2877;0
1138.213594;2632;2605;2600;427;2535;2510;2535;430;2877;0
1138.713527;2602;2605;2600;427;2525;2510;2525;430;2883;0
1139.212998;2622;2605;2600;428;2505;2510;2525;430;2880;0
1139.713293;2602;2605;2600;427;2525;2510;2525;430;2880;0
1140.213866;2612;2605;2600;427;2535;2510;2525;430;2877;0
1140.713315;2602;2605;2600;427;2525;2500;2525;431;2877;0
1141.213371;2612;2605;2600;427;2535;2510;2525;431;2880;0
1141.712919;2602;2600;2600;427;2505;2510;2525;430;2877;0
1142.213248;2602;2600;2600;427;2525;2500;2525;430;2877;0
1142.712506;2602;2600;2600;428;2525;2500;2535;430;2880;0
1143.213355;2622;2600;2600;427;2525;2500;2525;431;2880;0
1143.712874;2602;2600;2600;427;2525;2500;2525;430;2883;0
1144.213403;2602;2600;2600;427;2525;2500;2525;431;2877;0
1144.712672;2585;2600;2590;427;2505;2500;2525;430;2883;0
1145.213101;2585;2600;2600;427;2505;2500;2525;430;2880;0
1145.71283;2575;2600;2590;428;2515;2500;2525;432;2883;0
1146.213336;2585;2600;2590;426;2505;2500;2525;430;2880;0
1146.713394;2585;2600;2600;428;2505;2500;2525;430;2877;0
1147.213217;2585;2600;2590;427;2505;2500;2525;431;2877;0
1147.712881;2602;2600;2600;427;2525;2500;2525;429;2880;0
1148.21245;2602;2600;2600;428;2505;2500;2520;430;2877;0
1148.713376;2602;2600;2590;427;2505;2500;2525;430;2877;0
1149.213074;2602;2600;2590;427;2525;2500;2520;430;2877;0
1149.712413;2585;2600;2600;428;2525;2500;2525;430;2883;0
1150.212895;2602;2600;2590;428;2505;2500;2520;430;2880;0
1150.713123;2612;2600;2590;428;2535;2500;2520;430;2880;0
1151.212899;2602;2600;2590;428;2525;2500;2525;431;2880;0
1151.713169;2602;2590;2590;427;2505;2500;2520;430;2877;0
1152.212971;2602;2600;2590;428;2525;2500;2525;430;2877;0
1152.71356;2585;2590;2590;428;2505;2500;2525;431;2880;0
1153.213318;2585;2590;2590;428;2525;2500;2520;430;2877;0
1153.712952;2585;2600;2590;428;2525;2500;2525;430;2877;0
1154.213015;2602;2590;2600;427;2505;2500;2520;430;2877;0
1154.7125;2602;2600;2590;428;2525;2500;2520;430;2880;0
1155.213171;2585;2590;2590;428;2505;2500;2535;430;2877;0
1155.713741;2585;2600;2580;427;2525;2500;2520;430;2880;0
1156.21225;2585;2590;2590;427;2525;2500;2525;431;2880;0
1156.713022;2585;2590;2590;427;2525;2490;2525;431;2877;0
1157.213477;2585;2590;2590;428;2505;2500;2525;431;2877;0
1157.713448;2612;2590;2590;427;2515;2500;2525;430;2877;0
1158.212141;2585;2600;2590;428;2525;2500;2520;430;2877;0
1158.712375;2602;2600;2590;427;2505;2500;2525;431;2877;0
1159.213019;2602;2600;2590;428;2525;2500;2525;431;2880;0
1159.712819;2585;2590;2590;428;2505;2500;2520;431;2880;0
1160.213051;2602;2590;2590;428;2525;2500;2520;430;2883;0
1160.711119;2565;2590;2580;428;2505;2500;2525;431;2877;0
1161.213179;2585;2590;2580;428;2505;2490;2520;430;2880;0
1161.712259;2585;2590;2590;427;2505;2500;2525;431;2883;0
1162.212666;2565;2590;2590;428;2505;2500;2520;431;2880;0
1162.713656;2585;2590;2590;428;2505;2500;2520;430;2877;0
1163.212712;2585;2590;2580;428;2525;2500;2520;431;2880;0
1163.713706;2585;2590;2580;428;2505;2500;2525;430;2880;0
1164.212752;2585;2590;2580;428;2505;2500;2525;430;2877;0
1164.71246;2585;2600;2590;428;2505;2500;2520;431;2877;0
1165.213421;2565;2600;2580;428;2505;2510;2510;431;2883;0
1165.713063;2575;2590;2580;428;2515;2510;2525;431;2877;0
1166.213128;2565;2590;2590;428;2525;2500;2520;431;2877;0
1166.713418;2585;2590;2590;428;2505;2500;2520;431;2883;0
1167.212204;2565;2590;2580;428;2505;2510;2520;430;2877;0
1167.713229;2585;2590;2580;428;2505;2500;2520;432;2877;0
1168.213492;2585;2590;2580;428;2505;2500;2520;431;2877;0
1168.71349;2602;2590;2580;428;2505;2500;2520;430;2880;0
1169.213392;2585;2590;2580;428;2505;2500;2520;431;2880;0
1169.713302;2602;2590;2590;428;2505;2510;2520;430;2880;0
1170.213412;2585;2590;2580;428;2488;2510;2520;430;2877;0
1170.713248;2585;2590;2580;428;2505;2500;2520;431;2880;0
1171.213591;2565;2590;2590;429;2525;2500;2520;430;2883;0
1171.712569;2585;2590;2580;428;2505;2500;2520;431;2877;0
1172.211479;2585;2590;2580;428;2505;2500;2520;430;2877;0
1172.712938;2585;2580;2580;428;2505;2510;2520;431;2883;0
1173.213224;2585;2590;2580;428;2505;2500;2520;431;2880;0
1173.712699;2585;2580;2580;428;2505;2500;2520;430;2883;0
1174.213383;2585;2580;2580;428;2505;2500;2520;431;2877;0
1174.713267;2565;2590;2580;428;2505;2500;2525;430;2883;0
1175.212973;2585;2580;2580;428;2505;2500;2520;430;2883;0
1175.713808;2565;2580;2580;428;2505;2500;2520;430;2877;0
1176.213215;2565;2580;2580;428;2505;2500;2520;431;2880;0
1176.713062;2565;2580;2580;428;2505;2520;2520;430;2880;0
1177.213192;2565;2580;2570;428;2505;2500;2520;431;2877;0
1177.712528;2585;2580;2570;428;2505;2490;2520;430;2877;0
1178.213774;2565;2580;2570;428;2505;2500;2520;431;2877;0
1178.713293;2585;2570;2570;428;2505;2500;2520;431;2877;0
1179.213059;2565;2580;2580;428;2505;2500;2520;430;2883;0
1179.713552;2585;2580;2570;428;2505;2500;2520;431;2883;0
1180.212623;2565;2580;2570;428;2505;2500;2520;431;2877;0
1180.71334;2585;2580;2570;428;2505;2490;2520;431;2877;0
1181.213079;2565;2580;2570;428;2505;2500;2520;430;2877;0
1181.713322;2565;2580;2570;428;2505;2500;2510;430;2880;0
1182.213431;2585;2580;2570;428;2525;2500;2520;430;2874;0
1182.71349;2565;2580;2570;428;2505;2500;2520;431;2880;0
1183.212964;2565;2580;2570;428;2505;2500;2520;430;2877;0
1183.712716;2585;2580;2570;429;2505;2500;2520;430;2874;0
1184.213433;2585;2570;2570;428;2505;2500;2520;431;2877;0
1184.713123;2585;2580;2570;428;2505;2510;2520;431;2880;0
1185.213504;2565;2580;2570;429;2505;2500;2520;430;2877;0
1185.711239;2585;2580;2570;428;2505;2500;2520;430;2877;0
1186.212877;2565;2580;2570;428;2505;2500;2520;431;2880;0
1186.713093;2565;2580;2570;428;2505;2500;2520;430;2883;0
1187.213075;2565;2570;2570;428;2505;2510;2510;431;2880;0
1187.712785;2585;2580;2570;428;2525;2510;2520;430;2877;0
1188.21233;2585;2580;2570;428;2505;2510;2520;430;2877;0
1188.712842;2565;2570;2570;428;2505;2510;2520;430;2883;0
1189.213137;2565;2580;2570;429;2505;2500;2520;431;2880;0
1189.711791;2565;2570;2570;429;2505;2510;2520;430;2877;0
1190.213401;2585;2580;2570;429;2505;2510;2520;431;2880;0
1190.712415;2565;2570;2565;428;2505;2510;2520;431;2880;0
1191.212535;2565;2580;2570;428;2505;2510;2520;430;2880;0
1191.712539;2565;2580;2570;428;2505;2510;2520;431;2877;0
1192.209814;2585;2580;2570;428;2505;2510;2510;431;2877;0
1192.712442;2555;2570;2565;428;2515;2510;2535;431;2880;0
